STORE_NBR,LYLTY_CARD_NBR,MONTH_END,TOT_SALES_PER_MONTH,TXN_COUNT
231,231042,8/31/2018,6.6,1
231,231045,8/31/2018,9.2,1
231,231276,8/31/2018,6.6,1
231,231365,8/31/2018,7.4,1
231,231103,8/31/2018,8.8,1
231,231194,8/31/2018,3.6,1
231,231064,8/31/2018,10.8,1
231,231229,8/31/2018,8.8,1
231,231308,8/31/2018,8.8,1
231,231304,8/31/2018,7.8,1
231,231222,8/31/2018,5.1,1
231,231199,8/31/2018,12,2
231,231250,8/31/2018,7.6,1
231,231050,8/31/2018,19,2
231,231044,8/31/2018,4.4,1
231,231004,8/31/2018,11.8,1
231,231145,8/31/2018,8.8,1
231,231070,8/31/2018,7.6,1
231,231246,8/31/2018,7.4,1
231,231301,8/31/2018,11.4,1
231,231096,8/31/2018,6.6,1
231,231006,8/31/2018,3.7,1
231,231051,8/31/2018,7.6,1
231,231169,8/31/2018,21.6,2
231,231324,8/31/2018,7.8,1
231,231354,8/31/2018,8.4,1
231,231113,8/31/2018,8.8,1
231,231107,8/31/2018,7.6,1
231,231100,8/31/2018,5.4,1
231,231047,8/31/2018,7.4,1
231,231108,8/31/2018,7.4,1
231,231179,8/31/2018,7.6,1
231,231157,8/31/2018,3.8,1
231,231077,9/30/2018,7.4,1
231,231016,9/30/2018,25.4,3
231,231064,9/30/2018,9.2,1
231,231220,9/30/2018,6.6,1
231,231205,9/30/2018,7.6,1
231,231063,9/30/2018,9.2,1
231,231072,9/30/2018,8.8,1
231,231268,9/30/2018,8.8,1
231,231309,9/30/2018,9.2,1
231,231163,9/30/2018,7.4,1
231,231193,9/30/2018,11.4,1
231,231310,9/30/2018,10.8,1
231,231108,9/30/2018,10.2,1
231,231263,9/30/2018,9.2,1
231,231165,9/30/2018,10.8,1
231,231305,9/30/2018,8.8,1
231,231093,9/30/2018,7.4,1
231,231113,9/30/2018,8.8,1
231,231106,9/30/2018,10.2,1
231,231253,9/30/2018,6.6,1
231,231137,9/30/2018,15.8,2
231,231201,9/30/2018,8.8,1
231,231241,9/30/2018,8.6,1
231,231177,9/30/2018,7.4,1
231,231254,9/30/2018,7.4,1
231,231141,9/30/2018,9.2,1
231,231283,9/30/2018,7.4,1
231,231357,9/30/2018,7.4,1
231,231216,9/30/2018,11.4,1
231,231138,9/30/2018,7.4,1
231,231230,9/30/2018,7.4,1
231,231233,9/30/2018,20.4,2
231,231330,9/30/2018,9.2,1
231,231172,9/30/2018,7.4,1
231,231167,9/30/2018,20,2
231,231015,9/30/2018,15.4,2
231,231352,9/30/2018,8.8,1
231,231298,9/30/2018,10.8,1
231,231085,9/30/2018,10.8,1
231,231265,9/30/2018,11.4,1
231,231048,9/30/2018,7.4,1
231,231240,9/30/2018,20.2,2
231,231234,9/30/2018,8.4,1
231,231261,9/30/2018,11.4,1
231,231045,9/30/2018,11.4,1
231,231189,9/30/2018,9.2,1
231,231344,9/30/2018,9.2,1
231,231158,9/30/2018,7.4,1
231,231244,9/30/2018,7.4,1
231,231213,9/30/2018,6.6,1
231,231058,9/30/2018,10.8,1
231,231272,9/30/2018,8.8,1
231,231285,9/30/2018,7.8,1
231,231176,9/30/2018,16.8,2
231,231150,9/30/2018,23.2,3
231,231338,9/30/2018,19.6,2
231,231081,9/30/2018,8.8,1
231,231362,9/30/2018,7.6,1
231,231120,9/30/2018,9.2,1
231,231170,9/30/2018,9.2,1
231,231059,9/30/2018,16.6,2
231,231047,9/30/2018,9.2,1
231,231055,9/30/2018,11.8,1
231,231018,9/30/2018,7.8,1
231,231083,9/30/2018,7.4,1
231,231291,9/30/2018,22.2,2
231,231111,9/30/2018,19.4,2
231,231136,9/30/2018,7.4,1
231,231336,9/30/2018,7.4,1
231,231036,9/30/2018,6.6,1
231,231008,9/30/2018,8.6,1
231,231162,9/30/2018,11.4,1
231,231350,9/30/2018,16.6,2
231,231094,9/30/2018,11.8,1
231,231360,9/30/2018,6.6,1
231,231011,9/30/2018,10.8,1
231,231012,9/30/2018,8.4,1
231,231103,9/30/2018,7.4,1
231,231160,9/30/2018,8.6,1
231,231062,9/30/2018,9.2,1
231,231209,9/30/2018,9.2,1
231,231328,9/30/2018,8.8,1
231,231302,9/30/2018,9.2,1
231,231334,9/30/2018,10.8,1
231,231003,9/30/2018,6.6,1
231,231032,9/30/2018,8.8,1
231,231021,9/30/2018,8.8,1
231,231313,9/30/2018,16.8,2
231,231299,9/30/2018,6.6,1
231,231023,9/30/2018,10.8,1
231,231219,9/30/2018,8.6,1
231,231303,9/30/2018,7.8,1
231,231361,9/30/2018,7.2,1
231,231130,9/30/2018,8.4,1
231,231307,9/30/2018,7.4,1
231,231359,9/30/2018,16,2
231,231100,9/30/2018,19,2
231,231297,9/30/2018,10.2,1
231,231115,9/30/2018,7.4,1
231,231256,9/30/2018,8.8,1
231,231317,9/30/2018,22.6,2
231,231051,9/30/2018,6.6,1
231,231290,9/30/2018,7.4,1
231,231269,9/30/2018,10.8,1
231,231217,9/30/2018,10.2,1
231,231226,9/30/2018,7.6,1
231,231121,9/30/2018,10.2,1
231,231086,9/30/2018,16,2
231,231331,10/31/2018,7.4,1
231,231283,10/31/2018,9.2,1
231,231120,10/31/2018,9.2,1
231,231037,10/31/2018,20.8,2
231,231123,10/31/2018,7.6,1
231,231131,10/31/2018,10.8,1
231,231227,10/31/2018,16.2,2
231,231352,10/31/2018,8.8,1
231,231103,10/31/2018,7.4,1
231,231160,10/31/2018,9.2,1
231,231083,10/31/2018,7.8,1
231,231279,10/31/2018,7.4,1
231,231315,10/31/2018,10.2,1
231,231042,10/31/2018,10.8,1
231,231032,10/31/2018,8.8,1
231,231248,10/31/2018,8.8,1
231,231245,10/31/2018,7.2,1
231,231254,10/31/2018,19.4,2
231,231025,10/31/2018,8.8,1
231,231140,10/31/2018,9.2,1
231,231355,10/31/2018,9.2,1
231,231196,10/31/2018,7.6,1
231,231079,10/31/2018,7.6,1
231,231030,10/31/2018,22.2,2
231,231369,10/31/2018,8.8,1
231,231088,10/31/2018,7.4,1
231,231087,10/31/2018,8.8,1
231,231359,10/31/2018,9.2,1
231,231024,10/31/2018,7.2,1
231,231072,10/31/2018,10.8,1
231,231311,10/31/2018,10.8,1
231,231204,10/31/2018,7.6,1
231,231297,10/31/2018,11.4,1
231,231363,10/31/2018,8.8,1
231,231366,10/31/2018,18,2
231,231236,10/31/2018,17.4,2
231,231341,10/31/2018,8.8,1
231,231213,10/31/2018,6.6,1
231,231128,10/31/2018,13,1
231,231194,10/31/2018,7.8,1
231,231100,10/31/2018,9.2,1
231,231044,10/31/2018,9.2,1
231,231317,10/31/2018,7.4,1
231,231078,10/31/2018,7.2,1
231,231048,10/31/2018,8.8,1
231,231027,10/31/2018,18.6,2
231,231182,10/31/2018,8.6,1
231,231143,10/31/2018,10.8,1
231,231133,10/31/2018,8.8,1
231,231306,10/31/2018,7.6,1
231,231125,10/31/2018,7.8,1
231,231177,10/31/2018,7.6,1
231,231207,10/31/2018,7.6,1
231,231028,10/31/2018,7.4,1
231,231178,10/31/2018,7.6,1
231,231284,10/31/2018,10.8,1
231,231198,10/31/2018,16,2
231,231361,10/31/2018,16.6,2
231,231307,10/31/2018,10.8,1
231,231049,10/31/2018,7.8,1
231,231357,10/31/2018,10.8,1
231,231205,10/31/2018,9.2,1
231,231206,10/31/2018,9.2,1
231,231272,10/31/2018,8.8,1
231,231232,10/31/2018,17.6,2
231,231168,10/31/2018,9.2,1
231,231014,10/31/2018,9.2,1
231,231172,10/31/2018,10.8,1
231,231007,10/31/2018,6.6,1
231,231208,10/31/2018,9.2,1
231,231184,10/31/2018,7.4,1
231,231067,10/31/2018,10.2,1
231,231276,10/31/2018,7.8,1
231,231153,10/31/2018,8.8,1
231,231051,10/31/2018,7.6,1
231,231258,10/31/2018,13.8,2
231,231201,10/31/2018,7.4,1
231,231342,10/31/2018,7.4,1
231,231170,10/31/2018,10.8,1
231,231070,10/31/2018,7.4,1
231,231188,10/31/2018,8.4,1
231,231126,10/31/2018,7.6,1
231,231010,10/31/2018,7.2,1
231,231277,10/31/2018,7.4,1
231,231282,10/31/2018,11.4,1
231,231217,10/31/2018,11.4,1
231,231243,10/31/2018,8.8,1
231,231270,10/31/2018,7.6,1
231,231309,10/31/2018,7.4,1
231,231250,10/31/2018,9.2,1
231,231303,10/31/2018,10.8,1
231,231000,10/31/2018,9.2,1
231,231077,10/31/2018,7.6,1
231,231322,10/31/2018,10.2,1
231,231095,10/31/2018,9.2,1
231,231130,10/31/2018,8.8,1
231,231001,10/31/2018,9.2,1
231,231316,10/31/2018,7.6,1
231,231181,10/31/2018,8.6,1
231,231274,10/31/2018,9.2,1
231,231336,10/31/2018,16.2,2
231,231119,10/31/2018,7.2,1
231,231332,10/31/2018,7.4,1
231,231256,10/31/2018,7.6,1
231,231098,10/31/2018,7.4,1
231,231264,10/31/2018,13,1
231,231230,10/31/2018,11.8,2
231,231139,10/31/2018,7.4,1
231,231154,10/31/2018,7.6,1
231,231104,10/31/2018,7.6,1
231,231036,10/31/2018,8.8,1
231,231063,10/31/2018,6.6,1
231,231167,10/31/2018,9.2,1
231,231057,10/31/2018,8.8,1
231,231286,10/31/2018,8.4,1
231,231275,10/31/2018,7.6,1
231,231017,10/31/2018,19.4,2
231,231166,10/31/2018,11.8,1
231,231364,10/31/2018,10.2,1
231,231108,11/30/2018,7.8,1
231,231071,11/30/2018,8.8,1
231,231070,11/30/2018,10.8,1
231,231122,11/30/2018,8.8,1
231,231308,11/30/2018,18.4,2
231,231366,11/30/2018,7.4,1
231,231214,11/30/2018,15,2
231,231238,11/30/2018,10.8,1
231,231029,11/30/2018,29.6,3
231,231137,11/30/2018,7.4,1
231,231177,11/30/2018,7.4,1
231,231208,11/30/2018,21.8,2
231,231063,11/30/2018,7.6,1
231,231154,11/30/2018,7.6,1
231,231093,11/30/2018,7.6,1
231,231016,11/30/2018,7.6,1
231,231227,11/30/2018,19.8,2
231,231286,11/30/2018,25,3
231,231139,11/30/2018,6.6,1
231,231049,11/30/2018,9.2,1
231,231085,11/30/2018,16.8,2
231,231244,11/30/2018,8.8,1
231,231264,11/30/2018,9.2,1
231,231198,11/30/2018,8.4,1
231,231008,11/30/2018,9.2,1
231,231305,11/30/2018,11.4,1
231,231011,11/30/2018,8.8,1
231,231287,11/30/2018,7.6,1
231,231040,11/30/2018,18,2
231,231077,11/30/2018,16.4,2
231,231257,11/30/2018,8.8,1
231,231353,11/30/2018,8.8,1
231,231167,11/30/2018,7.2,1
231,231313,11/30/2018,7.6,1
231,231064,11/30/2018,11.4,1
231,231138,11/30/2018,7.4,1
231,231243,11/30/2018,7.4,1
231,231201,11/30/2018,10.8,1
231,231048,11/30/2018,8.4,1
231,231223,11/30/2018,10.2,1
231,231210,11/30/2018,11.4,1
231,231261,11/30/2018,10.8,1
231,231192,11/30/2018,7.4,1
231,231343,11/30/2018,10.8,1
231,231298,11/30/2018,7.6,1
231,231169,11/30/2018,8.8,1
231,231109,11/30/2018,8.8,1
231,231173,11/30/2018,7.4,1
231,231134,11/30/2018,7.8,1
231,231202,11/30/2018,18.4,2
231,231237,11/30/2018,7.4,1
231,231055,11/30/2018,7.2,1
231,231076,11/30/2018,11.4,1
231,231163,11/30/2018,7.4,1
231,231172,11/30/2018,10.2,1
231,231265,11/30/2018,8.4,1
231,231331,11/30/2018,6.6,1
231,231041,11/30/2018,8.6,1
231,231360,11/30/2018,8.8,1
231,231290,11/30/2018,7.4,1
231,231114,11/30/2018,6.6,1
231,231247,11/30/2018,6.6,1
231,231069,11/30/2018,7.4,1
231,231256,11/30/2018,6.6,1
231,231119,11/30/2018,10.2,1
231,231056,11/30/2018,11.8,1
231,231226,11/30/2018,11.4,1
231,231147,11/30/2018,8.8,1
231,231311,11/30/2018,15.2,2
231,231156,11/30/2018,18.2,2
231,231005,11/30/2018,18.2,2
231,231007,11/30/2018,28,3
231,231204,11/30/2018,14.2,2
231,231280,11/30/2018,8.4,1
231,231107,11/30/2018,11.4,1
231,231036,11/30/2018,8.8,1
231,231269,11/30/2018,7.4,1
231,231358,11/30/2018,7.6,1
231,231180,11/30/2018,7.4,1
231,231254,11/30/2018,9.2,1
231,231194,11/30/2018,7.4,1
231,231058,11/30/2018,9.2,1
231,231314,11/30/2018,10.2,1
231,231295,11/30/2018,16.2,2
231,231351,11/30/2018,7.8,1
231,231338,11/30/2018,7.6,1
231,231300,11/30/2018,19,2
231,231015,11/30/2018,9.2,1
231,231132,11/30/2018,15.2,2
231,231124,11/30/2018,10.8,1
231,231082,11/30/2018,11.4,1
231,231129,11/30/2018,7.8,1
231,231253,11/30/2018,7.2,1
231,231102,11/30/2018,7.6,1
231,231178,11/30/2018,10.2,1
231,231321,11/30/2018,7.6,1
231,231012,11/30/2018,6.6,1
231,231091,11/30/2018,10.8,1
231,231161,11/30/2018,10.2,1
231,231183,11/30/2018,6.6,1
231,231255,12/31/2018,10.2,1
231,231357,12/31/2018,9.2,1
231,231295,12/31/2018,14,2
231,231363,12/31/2018,7.6,1
231,231113,12/31/2018,16,2
231,231213,12/31/2018,8.8,1
231,231341,12/31/2018,10.8,1
231,231210,12/31/2018,8.8,1
231,231078,12/31/2018,10.2,1
231,231031,12/31/2018,10.2,1
231,231028,12/31/2018,9.2,1
231,231177,12/31/2018,8.8,1
231,231048,12/31/2018,13,1
231,231168,12/31/2018,7.8,1
231,231116,12/31/2018,8.8,1
231,231241,12/31/2018,7.4,1
231,231172,12/31/2018,7.6,1
231,231253,12/31/2018,9.2,1
231,231207,12/31/2018,7.6,1
231,231305,12/31/2018,6.6,1
231,231133,12/31/2018,8.8,1
231,231224,12/31/2018,15.8,2
231,231018,12/31/2018,7.4,1
231,231066,12/31/2018,7.6,1
231,231069,12/31/2018,7.6,1
231,231081,12/31/2018,7.6,1
231,231027,12/31/2018,9.2,1
231,231184,12/31/2018,11.8,1
231,231112,12/31/2018,8.4,1
231,231286,12/31/2018,7.8,1
231,231099,12/31/2018,7.2,1
231,231304,12/31/2018,8.6,1
231,231062,12/31/2018,14.8,2
231,231022,12/31/2018,7.4,1
231,231005,12/31/2018,8.8,1
231,231252,12/31/2018,13,1
231,231294,12/31/2018,8.4,1
231,231303,12/31/2018,16.8,2
231,231322,12/31/2018,8.8,1
231,231334,12/31/2018,9.2,1
231,231275,12/31/2018,7.4,1
231,231291,12/31/2018,10.8,1
231,231053,12/31/2018,7.6,1
231,231110,12/31/2018,7.4,1
231,231191,12/31/2018,7.6,1
231,231337,12/31/2018,9.2,1
231,231090,12/31/2018,7.6,1
231,231201,12/31/2018,6.6,1
231,231166,12/31/2018,10.8,1
231,231250,12/31/2018,8.8,1
231,231142,12/31/2018,8.6,1
231,231199,12/31/2018,6.6,1
231,231170,12/31/2018,11.4,1
231,231157,12/31/2018,17.6,2
231,231209,12/31/2018,10.8,1
231,231139,12/31/2018,19.2,2
231,231173,12/31/2018,20.4,2
231,231017,12/31/2018,18.4,2
231,231080,12/31/2018,8.8,1
231,231055,12/31/2018,9.2,1
231,231128,12/31/2018,13,1
231,231221,12/31/2018,11.4,1
231,231225,12/31/2018,8.6,1
231,231131,12/31/2018,9.2,1
231,231105,12/31/2018,8.8,1
231,231317,12/31/2018,8.8,1
231,231146,12/31/2018,8.4,1
231,231181,12/31/2018,20,2
231,231057,12/31/2018,6.6,1
231,231134,12/31/2018,7.6,1
231,231086,12/31/2018,10.8,1
231,231187,12/31/2018,9.2,1
231,231212,12/31/2018,10.8,1
231,231117,12/31/2018,7.2,1
231,231300,12/31/2018,7.6,1
231,231364,12/31/2018,16.6,2
231,231245,12/31/2018,8.8,1
231,231007,12/31/2018,10.8,1
231,231192,12/31/2018,10.8,1
231,231297,12/31/2018,7.4,1
231,231014,12/31/2018,7.6,1
231,231190,12/31/2018,9.2,1
231,231102,12/31/2018,8.8,1
231,231075,12/31/2018,7.6,1
231,231368,12/31/2018,7.4,1
231,231056,12/31/2018,15.4,2
231,231326,12/31/2018,7.6,1
231,231186,12/31/2018,7.2,1
231,231067,12/31/2018,9.2,1
231,231033,12/31/2018,4.2,1
231,231123,12/31/2018,10.2,1
231,231041,12/31/2018,7.4,1
231,231251,12/31/2018,11.8,1
231,231335,12/31/2018,8.8,1
231,231257,12/31/2018,10.8,1
231,231316,12/31/2018,8.8,1
231,231267,12/31/2018,7.6,1
231,231353,12/31/2018,21,3
231,231206,12/31/2018,7.6,1
231,231169,12/31/2018,9.2,1
231,231143,12/31/2018,9.2,1
231,231227,12/31/2018,6.6,1
231,231174,12/31/2018,7.8,1
231,231148,12/31/2018,7.6,1
231,231008,12/31/2018,10.8,1
231,231039,12/31/2018,10.8,1
231,231236,12/31/2018,7.6,1
231,231140,12/31/2018,8.8,1
231,231246,12/31/2018,10.2,1
231,231024,12/31/2018,10.2,1
231,231050,12/31/2018,10.2,1
231,231167,12/31/2018,8.4,1
231,231152,12/31/2018,7.6,1
231,231179,12/31/2018,10.8,1
231,231010,12/31/2018,10.8,1
231,231085,12/31/2018,19.2,2
231,231032,12/31/2018,8.8,1
231,231138,12/31/2018,17.2,2
231,231330,12/31/2018,10.2,1
231,231087,1/31/2019,7.4,1
231,231115,1/31/2019,11.4,1
231,231300,1/31/2019,6.6,1
231,231078,1/31/2019,10.2,1
231,231098,1/31/2019,9.2,1
231,231020,1/31/2019,7.4,1
231,231088,1/31/2019,8.4,1
231,231250,1/31/2019,21.6,2
231,231369,1/31/2019,10.8,1
231,231311,1/31/2019,9.2,1
231,231328,1/31/2019,9.2,1
231,231013,1/31/2019,7.6,1
231,231219,1/31/2019,18.4,2
231,231053,1/31/2019,7.4,1
231,231084,1/31/2019,9.2,1
231,231099,1/31/2019,7.4,1
231,231100,1/31/2019,8.8,1
231,231263,1/31/2019,8.8,1
231,231054,1/31/2019,7.8,1
231,231022,1/31/2019,7.6,1
231,231174,1/31/2019,10.2,1
231,231024,1/31/2019,10.2,1
231,231126,1/31/2019,7.6,1
231,231348,1/31/2019,7.4,1
231,231094,1/31/2019,7.6,1
231,231194,1/31/2019,7.6,1
231,231344,1/31/2019,9.2,1
231,231080,1/31/2019,10.2,1
231,231165,1/31/2019,15.4,2
231,231309,1/31/2019,8.8,1
231,231242,1/31/2019,8.8,1
231,231003,1/31/2019,6.6,1
231,231197,1/31/2019,10.8,1
231,231109,1/31/2019,10.8,1
231,231043,1/31/2019,8.8,1
231,231245,1/31/2019,7.4,1
231,231001,1/31/2019,10.8,1
231,231035,1/31/2019,7.4,1
231,231226,1/31/2019,17.6,2
231,231005,1/31/2019,9.2,1
231,231334,1/31/2019,13,1
231,231260,1/31/2019,7.4,1
231,231142,1/31/2019,10.8,1
231,231320,1/31/2019,10.2,1
231,231288,1/31/2019,9.2,1
231,231287,1/31/2019,11.8,1
231,231160,1/31/2019,9.2,1
231,231233,1/31/2019,7.6,1
231,231146,1/31/2019,9.2,1
231,231000,1/31/2019,7.2,1
231,231032,1/31/2019,7.6,1
231,231077,1/31/2019,8.8,1
231,231366,1/31/2019,10.2,1
231,231282,1/31/2019,8.8,1
231,231016,1/31/2019,10.8,1
231,231018,1/31/2019,7.4,1
231,231206,1/31/2019,10.8,1
231,231317,1/31/2019,7.4,1
231,231225,1/31/2019,7.4,1
231,231335,1/31/2019,7.6,1
231,231278,1/31/2019,7.6,1
231,231343,1/31/2019,15.8,2
231,231281,1/31/2019,11.4,1
231,231144,1/31/2019,20.2,2
231,231258,1/31/2019,10.2,1
231,231338,1/31/2019,7.4,1
231,231060,1/31/2019,10.2,1
231,231104,1/31/2019,13.2,2
231,231321,1/31/2019,9.2,1
231,231134,1/31/2019,10.2,1
231,231114,1/31/2019,6.6,1
231,231217,1/31/2019,6.6,1
231,231267,1/31/2019,7.8,1
231,231127,1/31/2019,18,2
231,231130,1/31/2019,8.8,1
231,231056,1/31/2019,7.2,1
231,231218,1/31/2019,10.8,1
231,231234,1/31/2019,8.8,1
231,231031,1/31/2019,9.2,1
231,231156,1/31/2019,8.8,1
231,231316,1/31/2019,6.6,1
231,231351,1/31/2019,7.4,1
231,231183,1/31/2019,8.6,1
231,231004,1/31/2019,9.2,1
231,231145,1/31/2019,6.6,1
231,231204,1/31/2019,10.2,1
231,231082,1/31/2019,8.4,1
231,231212,1/31/2019,9.2,1
231,231011,1/31/2019,7.4,1
231,231125,1/31/2019,7.4,1
231,231009,1/31/2019,10.2,1
231,231139,1/31/2019,6.6,1
231,231357,1/31/2019,11.4,1
231,231359,1/31/2019,9.2,1
231,231367,1/31/2019,17.6,2
231,231220,1/31/2019,8.4,1
231,231286,1/31/2019,8.4,1
231,231360,1/31/2019,20.6,2
231,231175,1/31/2019,17.6,2
231,231181,1/31/2019,8.8,1
231,231255,1/31/2019,7.6,1
231,231301,1/31/2019,11.4,1
231,231072,1/31/2019,10.2,1
231,231291,1/31/2019,7.8,1
231,231052,1/31/2019,9.2,1
231,231248,1/31/2019,7.4,1
231,231279,1/31/2019,9.2,1
231,231170,1/31/2019,9.2,1
231,231171,1/31/2019,13,1
231,231119,1/31/2019,10.8,1
231,231153,1/31/2019,9.2,1
231,231120,1/31/2019,8.4,1
231,231166,1/31/2019,7.8,1
231,231190,1/31/2019,6.6,1
231,231096,2/28/2019,7.4,1
231,231330,2/28/2019,16.4,2
231,231265,2/28/2019,6.6,1
231,231350,2/28/2019,17.2,2
231,231205,2/28/2019,9.2,1
231,231289,2/28/2019,7.2,1
231,231333,2/28/2019,11.4,1
231,231356,2/28/2019,7.4,1
231,231076,2/28/2019,19,2
231,231305,2/28/2019,9.2,1
231,231194,2/28/2019,7.4,1
231,231310,2/28/2019,10.8,1
231,231215,2/28/2019,8.8,1
231,231099,2/28/2019,11.4,1
231,231024,2/28/2019,25.4,3
231,231219,2/28/2019,10.8,1
231,231062,2/28/2019,10.8,1
231,231366,2/28/2019,17.8,2
231,231198,2/28/2019,10.8,1
231,231320,2/28/2019,10.8,1
231,231107,2/28/2019,7.4,1
231,231123,2/28/2019,10.8,1
231,231152,2/28/2019,10.2,1
231,231227,2/28/2019,9.2,1
231,231316,2/28/2019,16.6,2
231,231047,2/28/2019,11.4,1
231,231285,2/28/2019,7.8,1
231,231208,2/28/2019,10.2,1
231,231199,2/28/2019,8.8,1
231,231124,2/28/2019,16,2
231,231246,2/28/2019,8.6,1
231,231312,2/28/2019,18.6,2
231,231140,2/28/2019,13,1
231,231077,2/28/2019,11.4,1
231,231102,2/28/2019,7.6,1
231,231018,2/28/2019,7.8,1
231,231342,2/28/2019,16.6,2
231,231007,2/28/2019,8.8,1
231,231148,2/28/2019,10.2,1
231,231061,2/28/2019,8.4,1
231,231360,2/28/2019,7.4,1
231,231204,2/28/2019,11.8,1
231,231109,2/28/2019,8.6,1
231,231169,2/28/2019,11.4,1
231,231150,2/28/2019,10.8,1
231,231119,2/28/2019,11.4,1
231,231013,2/28/2019,26.2,3
231,231031,2/28/2019,9.2,1
231,231249,2/28/2019,7.6,1
231,231023,2/28/2019,8.8,1
231,231009,2/28/2019,10.2,1
231,231358,2/28/2019,7.8,1
231,231368,2/28/2019,7.4,1
231,231070,2/28/2019,9.2,1
231,231291,2/28/2019,17.8,2
231,231331,2/28/2019,16,2
231,231179,2/28/2019,6.6,1
231,231257,2/28/2019,10.8,1
231,231275,2/28/2019,7.4,1
231,231343,2/28/2019,9.2,1
231,231174,2/28/2019,11.4,1
231,231036,2/28/2019,7.6,1
231,231021,2/28/2019,7.4,1
231,231149,2/28/2019,7.4,1
231,231161,2/28/2019,9.2,1
231,231078,2/28/2019,7.2,1
231,231264,2/28/2019,9.2,1
231,231176,2/28/2019,11.8,1
231,231131,2/28/2019,9.2,1
231,231017,2/28/2019,16.2,2
231,231154,2/28/2019,7.6,1
231,231212,2/28/2019,11.4,1
231,231295,2/28/2019,16,2
231,231209,2/28/2019,18,2
231,231210,2/28/2019,7.6,1
231,231034,2/28/2019,16.2,2
231,231325,2/28/2019,7.6,1
231,231014,2/28/2019,15.2,2
231,231239,2/28/2019,8.8,1
231,231297,2/28/2019,10.8,1
231,231121,2/28/2019,10.8,1
231,231056,2/28/2019,8.8,1
231,231033,2/28/2019,15,2
231,231114,2/28/2019,9.2,1
231,231144,2/28/2019,6.6,1
231,231218,2/28/2019,6.6,1
231,231075,2/28/2019,7.6,1
231,231307,2/28/2019,7.4,1
231,231115,2/28/2019,7.6,1
231,231089,2/28/2019,7.8,1
231,231220,2/28/2019,9.2,1
231,231182,2/28/2019,13,1
231,231296,2/28/2019,8.8,1
231,231060,2/28/2019,10.8,1
231,231359,2/28/2019,8.6,1
231,231187,2/28/2019,7.6,1
231,231273,2/28/2019,17.4,2
231,231058,2/28/2019,7.4,1
231,231235,2/28/2019,9.2,1
231,231250,2/28/2019,11.4,1
231,231068,2/28/2019,7.6,1
231,231135,2/28/2019,9.2,1
231,231046,2/28/2019,7.4,1
231,231243,2/28/2019,10.8,1
231,231236,2/28/2019,10.8,1
231,231126,3/31/2019,8.4,1
231,231340,3/31/2019,8.4,1
231,231297,3/31/2019,16.8,2
231,231156,3/31/2019,7.2,1
231,231178,3/31/2019,11.4,1
231,231221,3/31/2019,8.8,1
231,231117,3/31/2019,15,2
231,231337,3/31/2019,7.6,1
231,231318,3/31/2019,8.6,1
231,231070,3/31/2019,8.8,1
231,231348,3/31/2019,18.4,2
231,231145,3/31/2019,8.8,1
231,231012,3/31/2019,7.4,1
231,231218,3/31/2019,7.4,1
231,231316,3/31/2019,9.2,1
231,231159,3/31/2019,8.8,1
231,231024,3/31/2019,11.4,1
231,231310,3/31/2019,8.8,1
231,231004,3/31/2019,16.6,2
231,231005,3/31/2019,10.2,1
231,231258,3/31/2019,7.4,1
231,231021,3/31/2019,10.8,1
231,231330,3/31/2019,8.8,1
231,231085,3/31/2019,8.8,1
231,231162,3/31/2019,7.2,1
231,231059,3/31/2019,8.8,1
231,231016,3/31/2019,10.8,1
231,231200,3/31/2019,8.8,1
231,231339,3/31/2019,13,1
231,231278,3/31/2019,8.8,1
231,231252,3/31/2019,7.6,1
231,231060,3/31/2019,7.6,1
231,231079,3/31/2019,8.8,1
231,231144,3/31/2019,30.2,3
231,231336,3/31/2019,7.4,1
231,231321,3/31/2019,7.6,1
231,231069,3/31/2019,7.4,1
231,231331,3/31/2019,14.8,2
231,231195,3/31/2019,20,2
231,231309,3/31/2019,10.8,1
231,231206,3/31/2019,17.6,2
231,231077,3/31/2019,7.8,1
231,231121,3/31/2019,8.8,1
231,231202,3/31/2019,11.4,1
231,231112,3/31/2019,9.2,1
231,231102,3/31/2019,9.2,1
231,231087,3/31/2019,11.4,1
231,231198,3/31/2019,10.8,1
231,231350,3/31/2019,7.4,1
231,231351,3/31/2019,7.6,1
231,231215,3/31/2019,8.4,1
231,231006,3/31/2019,7.4,1
231,231116,3/31/2019,8.8,1
231,231333,3/31/2019,9.2,1
231,231017,3/31/2019,7.4,1
231,231213,3/31/2019,15.8,2
231,231098,3/31/2019,19,2
231,231022,3/31/2019,10.2,1
231,231137,3/31/2019,10.8,1
231,231263,3/31/2019,22.2,2
231,231279,3/31/2019,8.8,1
231,231188,3/31/2019,9.2,1
231,231013,3/31/2019,17.6,2
231,231326,3/31/2019,7.4,1
231,231312,3/31/2019,7.8,1
231,231355,3/31/2019,7.4,1
231,231246,3/31/2019,15,2
231,231301,3/31/2019,9.2,1
231,231264,3/31/2019,9.2,1
231,231324,3/31/2019,8.8,1
231,231029,3/31/2019,9.2,1
231,231057,3/31/2019,9.2,1
231,231097,3/31/2019,7.6,1
231,231103,3/31/2019,7.6,1
231,231314,3/31/2019,24.2,3
231,231235,3/31/2019,8.4,1
231,231030,3/31/2019,7.8,1
231,231315,3/31/2019,19.2,2
231,231175,3/31/2019,7.4,1
231,231199,3/31/2019,7.4,1
231,231241,3/31/2019,7.4,1
